Stock,Subject,Announcement,Attachment,Time
BHAGYANGR,General Updates,Bhagyanagar India Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/BHAGYANGR_17062025163740_Regulation_30.pdf,17-Jun-2025 16:38:33
BHAGYANGR,Copy of Newspaper Publication,Bhagyanagar India Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BHAGYANGR_31052025145106_BILNEWSPAPER31052025.pdf,31-May-2025 14:51:26
BHAGYANGR,Notice Of Shareholders Meetings-XBRL,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1458756_30052025123504_WEB.xml,30-May-2025 12:35:05
BHAGYANGR,Shareholders meeting,Bhagyanagar India Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/BHAGYANGR_30052025122519_Intimation_of_Notice_of_postal_Ballot_Notice_sd.pdf,30-May-2025 12:26:45
BHAGYANGR,Outcome of Board Meeting,"Bhagyanagar India Limited has informed the Exchange regarding  Board meeting held on May 30, 2025 to approve the postal ballot notice.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_30052025111834_OUTCOME_OF_BM30052025BIL.pdf,30-May-2025 11:18:46
BHAGYANGR,Copy of Newspaper Publication,Bhagyanagar India Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BHAGYANGR_21052025145557_BILNEWSPAPER.pdf,21-May-2025 14:56:11
BHAGYANGR,Outcome of Board Meeting,"Bhagyanagar India Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_20052025145505_BILFINANCIALRESULTS20052025.pdf,20-May-2025 14:57:35
BHAGYANGR,Board Meeting Intimation,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Board Meeting to be held on 20-May-2025 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2025 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_53800_1438594_14052025052007_WEB.xml,14-May-2025 17:20:08
BHAGYANGR,General Updates,Bhagyanagar India Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/BHAGYANGR_03052025171206_BIL_Intimation.pdf,03-May-2025 17:12:16
BHAGYANGR,Trading Window-XBRL,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1419998_19042025043316_WEB.xml,19-Apr-2025 16:33:16
BHAGYANGR,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Bhagyanagar India Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/BHAGYANGR_09042025143348_reg74bil31032025.pdf,09-Apr-2025 14:34:03
BHAGYANGR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_50307_1410528_09042025103348_WEB.xml,09-Apr-2025 10:33:49
BHAGYANGR,Disclosure under SEBI Takeover Regulations,"Bhagyanagar India Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_03042025171412_Annual9.pdf,08-Apr-2025 16:30:09
BHAGYANGR,Appointment,"Bhagyanagar India Limited has informed the Exchange regarding Appointment of Mr Venkateshwara Rao Nukala as Executive Director of the company w.e.f. April 08, 2025.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_08042025145148_REG30APPOINTMENTNVRAO.pdf,08-Apr-2025 14:52:20
BHAGYANGR,Outcome of Board Meeting,"Bhagyanagar India Limited has informed the Exchange regarding  Board meeting held on April 08, 2025.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_08042025144734_Outcome.pdf,08-Apr-2025 14:47:59
BHAGYANGR,Trading Window,"Bhagyanagar India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/BHAGYANGR_26032025110453_BIL_Intimation.pdf,26-Mar-2025 11:05:31
BHAGYANGR,Acquisition-XBRL,Bhagyanagar India Limited has informed the Exchange regarding Acquisition,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1395804_13032025121659_WEB.xml,13-Mar-2025 12:17:00
BHAGYANGR,Acquisition,Bhagyanagar India Limited has informed the Exchange about Acquisition,https://nsearchives.nseindia.com/corporate/BHAGYANGR_12032025151405_BILREG3012032025.pdf,12-Mar-2025 15:14:20
BHAGYANGR,Acquisition-XBRL,BHAGYANAGAR INDIA LIMITED has informed the Exchange regarding Acquisition,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1394040_08032025031025_WEB.xml,08-Mar-2025 15:10:26
BHAGYANGR,Acquisition,Bhagyanagar India Limited has informed the Exchange about Acquisition,https://nsearchives.nseindia.com/corporate/BHAGYANGR_08032025150135_BILSubsidiaryIntimation_SIGNED.pdf,08-Mar-2025 15:01:45
BHAGYANGR,General Updates,Bhagyanagar India Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/BHAGYANGR_25022025130441_BILRegulation30lodr.pdf,25-Feb-2025 13:04:53
BHAGYANGR,General Updates,Bhagyanagar India Limited has informed the Exchange about Intimation of receiving Letter of Awards for development of 65.7 MW (AC) Solar Power Project,https://nsearchives.nseindia.com/corporate/BHAGYANGR_06022025125748_BILREG30LOA.pdf,06-Feb-2025 12:58:34
BHAGYANGR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_46249_1370404_04022025044801_WEB.xml,04-Feb-2025 16:48:02
BHAGYANGR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_46247_1370398_04022025044743_WEB.xml,04-Feb-2025 16:47:44
BHAGYANGR,Change in Company Secretary/Compliance Officer,Bhagyanagar India Limited has informed the Exchange about Change in Company Secretary/Compliance Officer. Appointment of Ms. Ritika Tandon (A32215) as a Company secretary and Compliance officer of the Company.,https://nsearchives.nseindia.com/corporate/BHAGYANGR_04022025152642_Cs_Appointment_Final.pdf,04-Feb-2025 15:27:30
BHAGYANGR,Copy of Newspaper Publication,Bhagyanagar India Limited has informed the Exchange about Copy of Newspaper Publication of Unaudited Standalone and Consolidated Financial Results for the quarter and nine months ended 31st December 2024,https://nsearchives.nseindia.com/corporate/BHAGYANGR_04022025142728_Newspaper_publication_31122024.pdf,04-Feb-2025 14:28:15
BHAGYANGR,Integrated Filing- Financial,UNAUDITED STANDALONE AND CONSOLIDATED FINANCIAL RESULTS FOR THE QUARTER AND NINE MONTHS ENDED 31ST DECEMBER 2024,https://nsearchives.nseindia.com/corporate/BHAGYANGR_03022025173445_BILintegaretd_outcome31122024.pdf,03-Feb-2025 17:34:59
BHAGYANGR,Outcome of Board Meeting,"Bhagyanagar India Limited has informed the Exchange regarding  Board meeting held on February 03, 2025.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_03022025150313_BILOUTCOME31122024.pdf,03-Feb-2025 15:03:30
BHAGYANGR,Financial Result Updates,"Bhagyanagar India Limited has submitted to the Exchange, the financial results for the period ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/BILOUTCOME31122024_03022025150147.pdf,03-Feb-2025 15:01:47
BHAGYANGR,Board Meeting Intimation,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Board Meeting to be held on 03-Feb-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_44926_1362331_27012025065219_WEB.xml,27-Jan-2025 18:52:20
BHAGYANGR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BHAGYANAGAR INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_44032_1349808_17012025055736_WEB.xml,17-Jan-2025 17:57:36
BHAGYANGR,Resignation,"Bhagyanagar India Limited has informed the Exchange regarding Resignation of  Mr. Narender Surana as Managing Director of the company w.e.f. January 15, 2025.",https://nsearchives.nseindia.com/corporate/BHAGYANGR_17012025131345_Reg30_BIL_Director_Resignation_sd.pdf,17-Jan-2025 13:15:01
BHAGYANGR,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Bhagyanagar India Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/BHAGYANGR_08012025131044_BILREG7431122024.pdf,08-Jan-2025 13:11:51
XELPMOC,Trading Window-XBRL,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474980_30062025060249_WEB.xml,30-Jun-2025 18:02:49
XELPMOC,Trading Window,"Xelpmoc Design And Tech Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/XELPMOC_30062025180052_Xelpmoc_-_Covering_letter_Final.pdf,30-Jun-2025 18:01:20
XELPMOC,Shareholders meeting,"Xelpmoc Design And Tech Limited has submitted the Exchange, the voting results in the format prescribed under Regulation 44(3) of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 along with the Scrutiniser''s Report on remote e-voting, for postal ballot notice dated May 19, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_23062025170632_EvotingResultandScrutinizerReport_Upload.pdf,23-Jun-2025 17:07:32
XELPMOC,Disclosure under SEBI Takeover Regulations,"Bhavna Chattopadhyay has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_21052025134110_14.pdf,19-Jun-2025 15:40:41
XELPMOC,Disclosure under SEBI Takeover Regulations,"Manjula Koora�has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_20052025165923_XELPMOC.zip,19-Jun-2025 15:40:13
XELPMOC,Analysts/Institutional Investor Meet/Con. Call Updates,Xelpmoc Design And Tech Limited has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/XELPMOC_09062025162840_Transcript_Q4FY25_Earnings_Call_Signed.pdf,09-Jun-2025 16:28:58
XELPMOC,Analysts/Institutional Investor Meet/Con. Call Updates,Xelpmoc Design And Tech Limited has informed the Exchange about Link of Recording,https://nsearchives.nseindia.com/corporate/XELPMOC_02062025191222_EarningCallOutcome_Signed.pdf,02-Jun-2025 19:13:49
XELPMOC,Alteration Of Capital and Fund Raising-XBRL,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange regarding Allotment of Securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1462271_02062025061243_WEB.xml,02-Jun-2025 18:12:43
XELPMOC,Allotment of Securities,"Xelpmoc Design And Tech Limited has informed the Exchange regarding allotment of 39500 securities pursuant to ESOP/ESPS at its meeting held on Jun 02, 2025",https://nsearchives.nseindia.com/corporate/XELPMOC_02062025180630_AllotmentIntimation_Signed.pdf,02-Jun-2025 18:06:51
XELPMOC,Copy of Newspaper Publication,Xelpmoc Design And Tech Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/XELPMOC_01062025153855_NewspaperUPload01062025.pdf,01-Jun-2025 15:39:24
XELPMOC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_57357_1461553_31052025015736_WEB.xml,31-May-2025 13:57:37
XELPMOC,General Updates,Xelpmoc Design And Tech Limited has informed the Exchange about Investor Presentation,https://nsearchives.nseindia.com/corporate/XELPMOC_30052025212234_InvestorPresentation_Upload.pdf,30-May-2025 21:22:45
XELPMOC,Press Release,"Xelpmoc Design And Tech Limited has informed the Exchange regarding a press release dated May 30, 2025, titled ""Press Release on financial results for the quarter and year ended March 31, 2025"".",https://nsearchives.nseindia.com/corporate/XELPMOC_30052025211838_PressRelease_Upload.pdf,30-May-2025 21:18:52
XELPMOC,ESOP/ESOS/ESPS,Xelpmoc Design And Tech Limited has informed the Exchange regarding Grant of 181531  Options.,https://nsearchives.nseindia.com/corporate/XELPMOC_30052025204435_EsopGrantIntimation.pdf,30-May-2025 20:44:46
XELPMOC,General Updates,Xelpmoc Design And Tech Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/XELPMOC_30052025203045_Outcome.pdf,30-May-2025 20:30:55
XELPMOC,Outcome of Board Meeting,"Xelpmoc Design And Tech Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_30052025194610_Outcome_Upload.pdf,30-May-2025 19:51:56
XELPMOC,Updates,Xelpmoc Design And Tech Limited has informed the Exchange regarding 'Intimation regarding Change in Name of Company Secretary & Compliance Officer' due to marriage.,https://nsearchives.nseindia.com/corporate/XELPMOC_28052025165559_Intimation_to_SE_CSNameUpdation.pdf,28-May-2025 16:56:17
XELPMOC,Analysts/Institutional Investor Meet/Con. Call Updates,Xelpmoc Design And Tech Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/XELPMOC_27052025160440_EarningsCall_Upload.pdf,27-May-2025 16:05:19
XELPMOC,General Updates,"Xelpmoc Design And Tech Limited has informed the Exchange about disclosure under Regulation 30 of SEBI (LODR) Regualtions, 2015",https://nsearchives.nseindia.com/corporate/XELPMOC_24052025190125_Intimation_of_ForeignSubsidiary_Closure.pdf,24-May-2025 19:02:36
XELPMOC,Copy of Newspaper Publication,"Xelpmoc Design And Tech Limited has informed the Exchange about the advertisement on postal ballot notice and other related information has been published today i.e. May 24, 2025 in the newspapers viz. The Economic Times (English) and Kannada Prabha (Kannada). The Newspaper clippings are enclosed for your information and record.",https://nsearchives.nseindia.com/corporate/XELPMOC_24052025164820_Newspaper_Ad_Upload.pdf,24-May-2025 16:50:02
XELPMOC,Board Meeting Intimation,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Board Meeting to be held on 30-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Other business.,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_55976_1450003_24052025033200_WEB.xml,24-May-2025 15:32:01
XELPMOC,Notice Of Shareholders Meetings-XBRL,Xelpmoc Design And Tech Limited has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1449938_24052025015725_WEB.xml,24-May-2025 13:57:26
XELPMOC,Shareholders meeting,Xelpmoc Design And Tech Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/XELPMOC_23052025161321_Intimation_PostalBallotNotice_Upload.pdf,23-May-2025 16:13:57
XELPMOC,Disclosure under SEBI Takeover Regulations,"Sandipan Chattopadhyay  has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_21042025161531_XELPMOC.pdf,13-May-2025 18:48:19
XELPMOC,Disclosure under SEBI Takeover Regulations,"Bobby Jaison Jose has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_07052025171331_XELPMOC.pdf,13-May-2025 18:48:15
XELPMOC,Disclosure under SEBI Takeover Regulations,"Natasha Nayar has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_13052025131325_2.pdf,13-May-2025 18:48:11
XELPMOC,Disclosure under SEBI Takeover Regulations,"Srinivas Koora has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_16042025123022_Annual7.pdf,29-Apr-2025 15:37:49
XELPMOC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_51603_1426744_28042025070517_WEB.xml,28-Apr-2025 19:05:17
XELPMOC,Cessation,"Xelpmoc Design And Tech Limited has informed the Exchange regarding the change the role, designation, responsibilities and  reporting structure of SMP of the Company  w.e.f. April 30, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_28042025185846_Intimation_SMP_Upload.pdf,28-Apr-2025 19:04:03
XELPMOC,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Xelpmoc Design And Tech Limited has informed the Exchange about Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/XELPMOC_22042025162054_Certificate_74_Upload.pdf,22-Apr-2025 16:21:40
XELPMOC,Press Release,"Xelpmoc Design And Tech Limited has informed the Exchange regarding a press release dated April 18, 2025, titled ""Press Release in respect of part sale of investment held in Mihup Communication Private Limited"".",https://nsearchives.nseindia.com/corporate/XELPMOC_18042025230335_PressReleaseUpload.pdf,18-Apr-2025 23:04:10
XELPMOC,Disclosure of material issue,Xelpmoc Design And Tech Limited has informed regarding Disclosure of material issue,https://nsearchives.nseindia.com/corporate/XELPMOC_17042025220613_Intimationofsale_17042025.pdf,17-Apr-2025 22:07:01
XELPMOC,Disclosure under SEBI Takeover Regulations,"Jaison Jose has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_09042025153429_XELPMOC.pdf,09-Apr-2025 16:38:18
XELPMOC,Trading Window-XBRL,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1405376_29032025122548_WEB.xml,29-Mar-2025 12:25:49
XELPMOC,Trading Window,"Xelpmoc Design And Tech Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/XELPMOC_29032025122202_Xelpmoc_TWC_Intimation.pdf,29-Mar-2025 12:22:19
XELPMOC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_49258_1402331_26032025041456_WEB.xml,26-Mar-2025 16:14:57
XELPMOC,Change in Director(s),Xelpmoc Design And Tech Limited has informed the Exchange regarding Change in Director(s) of the company.,https://nsearchives.nseindia.com/corporate/XELPMOC_24032025202526_IntimationofIDSMPAppointment_FInal.pdf,24-Mar-2025 20:26:21
XELPMOC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_48871_1397979_19032025080558_WEB.xml,19-Mar-2025 20:05:59
XELPMOC,Resignation,"Xelpmoc Design And Tech Limited has informed the Exchange regarding Resignation of Mrs Karishma Bhalla as Independent Director of the company w.e.f. March 29, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_19032025192203_Intimation_Resignation_ID_Upload.pdf,19-Mar-2025 19:22:55
XELPMOC,Alteration Of Capital and Fund Raising-XBRL,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange regarding Allotment of Securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1397703_19032025034921_WEB.xml,19-Mar-2025 15:49:22
XELPMOC,General Updates,"Xelpmoc Design And Tech Limited has informed the Exchange about Revised Investor Presentation on the unaudited financial results (Standalone & Consolidated) of the Company for the quarter ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/XELPMOC_18022025165614_Revised_Investor_Presentation_Upload.pdf,18-Feb-2025 16:56:24
XELPMOC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_47783_1386900_18022025103550_WEB.xml,18-Feb-2025 10:35:51
XELPMOC,Resignation,"Xelpmoc Design And Tech Limited has informed the Exchange regarding Resignation of Mr Sourabh Garg as Senior Managerial Personnel of the company w.e.f. March 14, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_17022025190226_SMP_Resignation_Intimation_Signed.pdf,17-Feb-2025 19:02:47
XELPMOC,Allotment of Securities,Xelpmoc Design And Tech Limited has informed the Exchange regarding allotment of 6000 securities pursuant to ESOP/ESPS.,https://nsearchives.nseindia.com/corporate/XELPMOC_17022025183906_Allotment_Intimation_Signed.pdf,17-Feb-2025 18:39:44
XELPMOC,Copy of Newspaper Publication,Xelpmoc Design And Tech Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/XELPMOC_14022025133051_Newspaper_UPload.pdf,14-Feb-2025 13:31:00
XELPMOC,Press Release,"Xelpmoc Design And Tech Limited has informed the Exchange regarding a press release dated February 13, 2025, titled ""Press Release in respect of Financial Results for the quarter ended December 31, 2024"".",https://nsearchives.nseindia.com/corporate/XELPMOC_13022025190438_PressRelease_Upload.pdf,13-Feb-2025 19:04:55
XELPMOC,General Updates,Xelpmoc Design And Tech Limited has informed the Exchange about Investor Presentaion,https://nsearchives.nseindia.com/corporate/XELPMOC_13022025184439_Investor_Presentation_Signed.pdf,13-Feb-2025 18:44:49
XELPMOC,Integrated Filing- Financial,"Integrated Filing (Financials) for the quarter and nine months ended December 31, 2024",https://nsearchives.nseindia.com/corporate/XELPMOC_13022025181011_Integrated_Financials_Upload.pdf,13-Feb-2025 18:11:14
XELPMOC,Financial Result Updates,"Xelpmoc Design And Tech Limited has submitted to the Exchange, the financial results for the period ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/FinancialResults_Upload_13022025175547.pdf,13-Feb-2025 17:55:47
XELPMOC,Outcome of Board Meeting,"Xelpmoc Design And Tech Limited has informed the Exchange regarding  Board meeting held on February 13, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_13022025174627_Outcome_Upload.pdf,13-Feb-2025 17:46:54
XELPMOC,Action(s) initiated or orders passed,Xelpmoc Design And Tech Limited has informed the Exchange about Action(s) initiated or orders passed,https://nsearchives.nseindia.com/corporate/XELPMOC_11022025175207_Intimation_GST_show_cause_notice_Final.pdf,11-Feb-2025 17:54:53
XELPMOC,Board Meeting Intimation,XELPMOC DESIGN AND TECH LIMITED has informed the Exchange about Board Meeting to be held on 13-Feb-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Other business.,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_46890_1374077_07022025011338_WEB.xml,07-Feb-2025 13:13:38
XELPMOC,Demise,"Xelpmoc Design And Tech Limited has informed the Exchange regarding Demise of Mr Premal Mehta, Independent Director of the company on February 03, 2025.",https://nsearchives.nseindia.com/corporate/XELPMOC_04022025153718_Intimation_Demise_of_Premal_Mehta.pdf,04-Feb-2025 15:37:42
XELPMOC,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Xelpmoc Design And Tech Limited has informed the Exchange about Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/XELPMOC_11012025173525_Certificate_Upload.pdf,11-Jan-2025 17:36:12
360ONE,Update-Acquisition/Scheme/Sale/Disposal-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1479041_08072025115501_WEB.xml,08-Jul-2025 23:55:02
360ONE,Acquisition,"360 ONE WAM LIMITED has informed the Exchange about receipt of approval under Competition Act, 2002, on July 8, 2025, for transactions (i.e. combination) contemplated as below, in accordance with  applicable laws:1. Securities Subscription Agreement between the Company and UBS AG2. Business Transfer Agreement between 360 ONE Distribution Services Limited, a wholly owned subsidiary of the Company, Credit Suisse Securities (India) Private Limited and UBS AG 3. Business Transfer Agreement between 360 ONE Portfolio Managers Limited, a wholly owned subsidiary of the Company, Credit Suisse Securities (India) Private Limited and UBS AG; and 4. Transfer and Assignment Agreement between 360 ONE Prime Limited, a wholly owned subsidiary of the Company, UBS Finance India Private Limited and UBS AG.",https://nsearchives.nseindia.com/corporate/IIFLWAM_08072025232706_20250708CCIapprovalforUBSFinalApprovalsigned.pdf,08-Jul-2025 23:29:06
HSCL,Press Release,"Himadri Speciality Chemical Limited has informed the Exchange regarding a press release dated July 08, 2025, titled """"Himadri Speciality Chemical Ltd honoured with the Golden Peacock Award for Occupational Health & Safety 2025"""".",https://nsearchives.nseindia.com/corporate/HSCL_08072025183209_Pressrelease.pdf,08-Jul-2025 18:33:20
MARUTI,Board Meeting Intimation,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Board Meeting to be held on 31-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59255_1478657_08072025034905_WEB.xml,08-Jul-2025 15:49:06
PFIZER,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","We furnish herewith certificate dated July 4, 2025, issued by KFin Technologies Limited, Registrar & Share Transfer Agent of the Company, confirming compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, for the quarter ended June 30, 2025.",https://nsearchives.nseindia.com/corporate/PFIZER_07072025194309_Stock-Exchange_Intimation_-_74_5__30062025.pdf,07-Jul-2025 19:43:21
